time,symbol,side,factor,value,ret
1775188873.2662656,币安人生USDT,SHORT,ret_1m,-3.0,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,ret_5m,-3.0,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,funding_rate,-0.25514313124536836,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,ret_24h,-0.23752719043956996,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,raw_total,-1.3322582678749282,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,normalized_total,-3.755402189066025,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_ofi,-0.0704,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_lob_pc1,-0.0,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_lob_z1,-0.0,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_lob_z2,-0.0,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_fast_boost,-0.0232,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_timing_score,-0.2606,-5.051486302700532
1775188873.2662656,币安人生USDT,SHORT,hf_microprice,0.3444,-5.051486302700532
1775188873.7290316,RIVERUSDT,SHORT,volume_zscore,2.3289768552545604,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,oi_change_pct,0.37353274778767465,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,ret_1m,1.2076396460659098,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,ret_5m,1.4385030809556716,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,funding_rate,-0.25514313124536836,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,ret_24h,1.0119851699132685,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,raw_total,1.171889822977394,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,normalized_total,3.284251222094353,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_ofi,-0.2154,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_lob_pc1,-0.0,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_lob_z1,-0.0,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_lob_z2,-0.0,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_fast_boost,-0.0708,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_timing_score,0.0351,-1.2245254963700996
1775188873.7290316,RIVERUSDT,SHORT,hf_microprice,0.8821,-1.2245254963700996
1775193086.6067467,AIOTUSDT,LONG,volume_zscore,1.0675990243609939,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,oi_change_pct,-3.0,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,ret_1m,-3.0,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,ret_5m,-0.023776032767160154,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,funding_rate,0.29747674087205855,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,ret_24h,3.0,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,raw_total,0.34141547132237393,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,normalized_total,1.0583185645838298,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_ofi,0.0204,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_lob_pc1,0.0,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_lob_z1,0.0,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_lob_z2,0.0,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_fast_boost,0.1328,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_timing_score,0.6508,-10.095780481490928
1775193086.6067467,AIOTUSDT,LONG,hf_microprice,0.365,-10.095780481490928
1775193116.6119814,VICUSDT,LONG,volume_zscore,0.564426756060773,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,oi_change_pct,3.0,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,ret_1m,-1.1898601547776413,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,ret_5m,-0.023776032767160154,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,funding_rate,0.01378302548016574,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,ret_24h,1.6426672611016682,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,raw_total,1.121312837588478,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,normalized_total,3.4258129814565446,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_ofi,0.194,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_lob_pc1,0.0,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_lob_z1,0.0,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_lob_z2,0.0,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_fast_boost,0.1618,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_timing_score,0.6371,-10.058231868713625
1775193116.6119814,VICUSDT,LONG,hf_microprice,0.3402,-10.058231868713625
1775193183.1568067,CYSUSDT,SHORT,volume_zscore,-0.3231654913948386,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,oi_change_pct,-0.0931314584386638,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,ret_1m,0.3101775456661201,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,ret_5m,0.13617188946548464,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,funding_rate,-0.23210772910593183,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,ret_24h,1.5500765708109912,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,raw_total,0.36807101638215833,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,normalized_total,1.0954331611451553,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_ofi,-0.0177,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_lob_pc1,-0.0,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_lob_z1,-0.0,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_lob_z2,-0.0,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_fast_boost,-0.1936,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_timing_score,-0.0583,-5.8823529411765225
1775193183.1568067,CYSUSDT,SHORT,hf_microprice,0.7122,-5.8823529411765225
1775193243.6341152,TONUSDT,SHORT,volume_zscore,-0.18193984626874357,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,oi_change_pct,-0.08456439583267195,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,ret_1m,-0.2057666877282829,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,ret_5m,-1.398011658193523,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,funding_rate,-0.23210772910593183,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,ret_24h,0.0006036225543344634,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,raw_total,-0.3349486049291078,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,normalized_total,-1.038687430100045,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_ofi,-0.1673,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_lob_pc1,-0.0,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_lob_z1,-0.0,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_lob_z2,-0.0,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_fast_boost,0.0355,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_timing_score,-0.1352,-2.001921844971308
1775193243.6341152,TONUSDT,SHORT,hf_microprice,0.5723,-2.001921844971308
1775193303.761601,PHAUSDT,LONG,volume_zscore,-0.6934600902274617,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,oi_change_pct,1.479611232782429,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,ret_1m,-0.29912093680483104,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,ret_5m,3.0,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,funding_rate,0.11715322015497724,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,ret_24h,-0.24093595496785153,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,raw_total,0.6091436378860526,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,normalized_total,1.7265045095160505,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_ofi,-0.0313,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_lob_pc1,0.0,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_lob_z1,0.0,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_lob_z2,0.0,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_fast_boost,-0.0763,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_timing_score,-0.6479,-5.542359461599415
1775193303.761601,PHAUSDT,LONG,hf_microprice,-0.3599,-5.542359461599415
1775193304.516201,VICUSDT,LONG,volume_zscore,0.564426756060773,20.411785587504404
1775193304.516201,VICUSDT,LONG,oi_change_pct,3.0,20.411785587504404
1775193304.516201,VICUSDT,LONG,ret_1m,-1.1898601547776413,20.411785587504404
1775193304.516201,VICUSDT,LONG,ret_5m,-0.023776032767160154,20.411785587504404
1775193304.516201,VICUSDT,LONG,funding_rate,0.01378302548016574,20.411785587504404
1775193304.516201,VICUSDT,LONG,ret_24h,1.6426672611016682,20.411785587504404
1775193304.516201,VICUSDT,LONG,raw_total,1.121312837588478,20.411785587504404
1775193304.516201,VICUSDT,LONG,normalized_total,3.4258129814565446,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_ofi,-0.0036,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_lob_pc1,0.0,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_lob_z1,0.0,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_lob_z2,0.0,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_fast_boost,0.1618,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_timing_score,-1.2199,20.411785587504404
1775193304.516201,VICUSDT,LONG,hf_microprice,-1.3999,20.411785587504404
1775193304.972595,BANKUSDT,SHORT,volume_zscore,0.61982152837617,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,oi_change_pct,-0.5956731369805016,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,ret_1m,-0.7663810991349919,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,ret_5m,-1.2071541577098206,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,funding_rate,0.6825751564007712,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,ret_24h,2.9169272179029506,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,raw_total,0.62613918746302,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,normalized_total,1.5180369425945472,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_ofi,-0.0429,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_lob_pc1,-0.0,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_lob_z1,-0.0,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_lob_z2,-0.0,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_fast_boost,0.0465,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_timing_score,-1.3803,-7.021433850702113
1775193304.972595,BANKUSDT,SHORT,hf_microprice,-1.6915,-7.021433850702113
1775193340.2110684,HFTUSDT,LONG,volume_zscore,0.2603478675836049,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,oi_change_pct,0.5217917330447576,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,ret_1m,-0.13974561389751758,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,ret_5m,1.4502882791691873,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,funding_rate,-0.4548974268212713,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,ret_24h,1.0109351081630962,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,raw_total,0.6669184974411004,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,normalized_total,2.0464313988414564,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_ofi,0.0068,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_lob_pc1,0.0,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_lob_z1,0.0,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_lob_z2,0.0,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_fast_boost,-0.0044,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_timing_score,0.6331,4.1011619958987895
1775193340.2110684,HFTUSDT,LONG,hf_microprice,0.3328,4.1011619958987895
1775193363.8954308,AIOTUSDT,LONG,volume_zscore,1.0675990243609939,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,oi_change_pct,-3.0,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,ret_1m,-3.0,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,ret_5m,-0.023776032767160154,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,funding_rate,0.29747674087205855,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,ret_24h,3.0,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,raw_total,0.34141547132237393,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,normalized_total,1.0583185645838298,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_ofi,0.0655,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_lob_pc1,0.0,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_lob_z1,0.0,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_lob_z2,0.0,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_fast_boost,0.1328,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_timing_score,-0.0153,24.5815899581589
1775193363.8954308,AIOTUSDT,LONG,hf_microprice,-0.8459,24.5815899581589
1775193363.9033408,USDCUSDT,SHORT,volume_zscore,-1.3778027811362945,0.0
1775193363.9033408,USDCUSDT,SHORT,oi_change_pct,-0.042469548318186244,0.0
1775193363.9033408,USDCUSDT,SHORT,ret_1m,-0.074623217655576,0.0
1775193363.9033408,USDCUSDT,SHORT,ret_5m,0.1352041968020147,0.0
1775193363.9033408,USDCUSDT,SHORT,funding_rate,-0.19748537398222735,0.0
1775193363.9033408,USDCUSDT,SHORT,ret_24h,0.16791111116114102,0.0
1775193363.9033408,USDCUSDT,SHORT,raw_total,-0.2578137920256746,0.0
1775193363.9033408,USDCUSDT,SHORT,normalized_total,-0.6791680128067366,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_ofi,-0.5715,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_lob_pc1,-0.0,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_lob_z1,-0.0,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_lob_z2,-0.0,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_fast_boost,-0.0127,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_timing_score,0.963,0.0
1775193363.9033408,USDCUSDT,SHORT,hf_microprice,2.5691,0.0
1775193396.5757146,VICUSDT,LONG,volume_zscore,1.5033327647878258,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,oi_change_pct,-3.0,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,ret_1m,-1.4677961920614093,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,ret_5m,3.0,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,funding_rate,-0.054735005804357424,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,ret_24h,1.726880441895686,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,raw_total,0.6770384719747383,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,normalized_total,1.7126916345496541,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_ofi,-0.0424,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_lob_pc1,0.0,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_lob_z1,0.0,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_lob_z2,0.0,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_fast_boost,-0.0307,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_timing_score,-0.7191,-10.11333914559716
1775193396.5757146,VICUSDT,LONG,hf_microprice,-0.4893,-10.11333914559716
1775193447.340655,YBUSDT,LONG,volume_zscore,-0.7718992374235095,-9.077155824508369
1775193447.340655,YBUSDT,LONG,oi_change_pct,-3.0,-9.077155824508369
1775193447.340655,YBUSDT,LONG,ret_1m,-3.0,-9.077155824508369
1775193447.340655,YBUSDT,LONG,ret_5m,-1.4752255280727107,-9.077155824508369
1775193447.340655,YBUSDT,LONG,funding_rate,-0.6178644352287508,-9.077155824508369
1775193447.340655,YBUSDT,LONG,ret_24h,1.7045288569730073,-9.077155824508369
1775193447.340655,YBUSDT,LONG,raw_total,-0.7513408577998306,-9.077155824508369
1775193447.340655,YBUSDT,LONG,normalized_total,-1.88712691111106,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_ofi,0.1353,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_lob_pc1,0.0,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_lob_z1,0.0,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_lob_z2,0.0,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_fast_boost,-0.0625,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_timing_score,0.0234,-9.077155824508369
1775193447.340655,YBUSDT,LONG,hf_microprice,-0.7756,-9.077155824508369
1775193484.7421691,ENJUSDT,SHORT,volume_zscore,1.177366021302693,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,oi_change_pct,-0.0390181158681991,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,ret_1m,0.110347155474483,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,ret_5m,0.5075427654113647,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,funding_rate,0.984241908976631,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,ret_24h,0.10939387706548422,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,raw_total,0.4476191762674222,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,normalized_total,1.082166843794554,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_ofi,-0.0073,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_lob_pc1,-0.0,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_lob_z1,-0.0,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_lob_z2,-0.0,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_fast_boost,-0.0083,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_timing_score,0.5381,0.4863813229571787
1775193484.7421691,ENJUSDT,SHORT,hf_microprice,1.7965,0.4863813229571787
1775193484.8551097,SOLVUSDT,LONG,volume_zscore,1.4123704778824406,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,oi_change_pct,0.1279895396960438,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,ret_1m,3.0,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,ret_5m,2.5329334516345976,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,funding_rate,0.13140965257192025,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,ret_24h,0.9406831407424969,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,raw_total,1.214837389455507,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,normalized_total,3.1864552229340473,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_ofi,0.1692,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_lob_pc1,0.0,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_lob_z1,0.0,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_lob_z2,0.0,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_fast_boost,0.1096,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_timing_score,0.762,-7.500551511140372
1775193484.8551097,SOLVUSDT,LONG,hf_microprice,0.5673,-7.500551511140372
1775193493.890699,KITEUSDT,SHORT,volume_zscore,-1.06597791747871,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,oi_change_pct,0.2420861792976174,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,ret_1m,0.01970075924969878,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,ret_5m,1.610604471958814,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,funding_rate,-0.010251961753959106,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,ret_24h,0.9884815520859899,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,raw_total,0.38085313419057876,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,normalized_total,0.93110987755325,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_ofi,0.0034,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_lob_pc1,-0.0,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_lob_z1,-0.0,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_lob_z2,-0.0,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_fast_boost,0.0711,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_timing_score,1.0111,4.101722723543893
1775193493.890699,KITEUSDT,SHORT,hf_microprice,1.0202,4.101722723543893
1775193537.2320817,INITUSDT,LONG,volume_zscore,0.3872504424304922,5.754705670782978
1775193537.2320817,INITUSDT,LONG,oi_change_pct,-0.15690630303756245,5.754705670782978
1775193537.2320817,INITUSDT,LONG,ret_1m,0.7313601782840381,5.754705670782978
1775193537.2320817,INITUSDT,LONG,ret_5m,2.7575937683155995,5.754705670782978
1775193537.2320817,INITUSDT,LONG,funding_rate,0.23193085461674712,5.754705670782978
1775193537.2320817,INITUSDT,LONG,ret_24h,0.26401828393106236,5.754705670782978
1775193537.2320817,INITUSDT,LONG,raw_total,0.6769090032620754,5.754705670782978
1775193537.2320817,INITUSDT,LONG,normalized_total,1.919730589397849,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_ofi,0.055,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_lob_pc1,0.0,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_lob_z1,0.0,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_lob_z2,0.0,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_fast_boost,-0.034,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_timing_score,0.6792,5.754705670782978
1775193537.2320817,INITUSDT,LONG,hf_microprice,0.4167,5.754705670782978
1775193568.4502754,ONGUSDT,LONG,volume_zscore,-1.684894856835499,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,oi_change_pct,3.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,ret_1m,3.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,ret_5m,3.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,funding_rate,-3.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,ret_24h,0.8521553902106547,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,raw_total,0.9479266407551736,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,normalized_total,2.5774840136152726,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_ofi,-0.0847,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_lob_pc1,0.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_lob_z1,0.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_lob_z2,0.0,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_fast_boost,0.1492,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_timing_score,0.2814,7.8662733529990385
1775193568.4502754,ONGUSDT,LONG,hf_microprice,1.3299,7.8662733529990385
1775193606.3552938,TAGUSDT,LONG,volume_zscore,0.7290062518832354,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,oi_change_pct,0.17554385974019152,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,ret_1m,3.0,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,ret_5m,3.0,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,funding_rate,0.2968831460843071,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,ret_24h,0.34817821907808416,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,raw_total,1.0037618689301153,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,normalized_total,2.530843044148349,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_ofi,0.0557,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_lob_pc1,0.0,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_lob_z1,0.0,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_lob_z2,0.0,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_fast_boost,0.1457,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_timing_score,-0.1125,19.735982224545793
1775193606.3552938,TAGUSDT,LONG,hf_microprice,-1.0227,19.735982224545793
1775193615.038362,BRUSDT,LONG,volume_zscore,-0.4647046468082248,-10.023182871948718
1775193615.038362,BRUSDT,LONG,oi_change_pct,-2.5910078846794424,-10.023182871948718
1775193615.038362,BRUSDT,LONG,ret_1m,-2.766153201852618,-10.023182871948718
1775193615.038362,BRUSDT,LONG,ret_5m,-2.1496043747608327,-10.023182871948718
1775193615.038362,BRUSDT,LONG,funding_rate,0.23058768238492786,-10.023182871948718
1775193615.038362,BRUSDT,LONG,ret_24h,1.7686766952050206,-10.023182871948718
1775193615.038362,BRUSDT,LONG,raw_total,-0.6343024343589281,-10.023182871948718
1775193615.038362,BRUSDT,LONG,normalized_total,-1.623491425569902,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_ofi,0.0609,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_lob_pc1,0.0,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_lob_z1,0.0,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_lob_z2,0.0,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_fast_boost,-0.1117,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_timing_score,0.3998,-10.023182871948718
1775193615.038362,BRUSDT,LONG,hf_microprice,-0.0912,-10.023182871948718
1775193620.4973204,ONGUSDT,LONG,volume_zscore,0.06748224728467292,-10.121951219512162
1775193620.4973204,ONGUSDT,LONG,oi_change_pct,3.0,-10.121951219512162
1775193620.4973204,ONGUSDT,LONG,ret_1m,-2.727948727544787,-10.121951219512162
1775193620.4973204,ONGUSDT,LONG,ret_5m,3.0,-10.121951219512162
1775193620.4973204,ONGUSDT,LONG,funding_rate,-3.0,-10.121951219512162
1775193620.4973204,ONGUSDT,LONG,ret_24h,1.4657531189405997,-10.121951219512162
1775193620.4973204,ONGUSDT,LONG,raw_total,1.218859531328757,-10.121951219512162
