ts,secs_from_entry,event_type,price,lc_state,aligned_score,velocity,cur_ret,peak_pnl,drawdown,exit_reason,extra
1775188855.457,0.0,entry,0.05147,,0.0,0.0,0.0,0.0,0.0,,score=+2.570 vol=0.2000%
1775188873.51,18.1,exit,0.05173,BUILD,-2.5701,0.0,-0.00505,0.0,0.00603,strategy_stop,
