ts,secs_from_entry,event_type,price,lc_state,aligned_score,velocity,cur_ret,peak_pnl,drawdown,exit_reason,extra
1775194811.267,0.0,entry,0.03752,,0.0,0.0,0.0,0.0,0.0,,score=+2.642 vol=0.2000%
1775194812.594,1.3,trailing_armed,0.03768,BUILD,0.0,0.0,0.00426,0.0,0.0,,
1775194817.082,5.8,rank_snapshot,0.03765,BUILD,2.5069,-0.0338,0.0,0.0,0.0,,unified=+2.507 held=5s
1775194877.386,66.1,rank_snapshot,0.03799,BUILD,2.4269,-0.04535,0.0,0.0,0.0,,unified=+2.427 held=66s
1775194937.543,126.3,rank_snapshot,0.03796,BUILD,0.3876,-0.54384,0.0,0.0,0.0,,unified=+0.388 held=126s
1775194950.376,139.1,rank_snapshot,0.03721,BUILD,0.3876,-0.54384,0.0,0.0,0.0,,"{'confidence': 0.6326, 'sl_dist': 0.007795, 'exit_trigger': 'dynamic_vol_stop'}"
1775194951.467,140.2,exit,0.03721,BUILD,0.3876,-0.54384,-0.00826,0.0,0.03124,dynamic_vol_stop,
