ts,secs_from_entry,event_type,price,lc_state,aligned_score,velocity,cur_ret,peak_pnl,drawdown,exit_reason,extra
1775185301.663,0.0,entry,0.0203,,0.0,0.0,0.0,0.0,0.0,,score=+2.815 vol=0.3119%
1775185302.985,1.3,exit,0.0202,BUILD,2.815,0.0,-0.00493,0.0,0.00493,vol_stop,
