ts,secs_from_entry,event_type,price,lc_state,aligned_score,velocity,cur_ret,peak_pnl,drawdown,exit_reason,extra
1775188243.43,0.0,entry,0.01483,,0.0,0.0,0.0,0.0,0.0,,score=+1.685 vol=0.2000%
1775188255.488,12.1,trailing_armed,0.01489,BUILD,0.0,0.0,0.00405,0.0,0.0,,
1775188266.273,22.8,exit,0.01488,BUILD,1.6848,0.0,0.00337,0.0,0.00535,strategy_stop,
